




============================================================================
Função: Griewangk
============================================================================
parameter;AGEO1;AGEO2;AGEO3;AGEO4;AGEO9;AGEO1var;AGEO2var;AGEO3var;AGEO4var;AGEO9var;
meanNFE;100100;100100;100100;100100;100100;100100;100100;100100;100100;100100;
meanFX;0,27393196097039013;0,07642425357362875;2,636091659744513;0,08717095977598668;0,09657272089256866;75,15830287407758;28,144800904659416;28,335811939193075;27,64060833195682;24,401548197866177;
medianFX;0,22659898331604822;0,06579944646484492;0,1609456561721856;0,0787670848076264;0,08709578815963037;76,36434602028052;29,14101096203151;29,698575299289395;28,816036579641683;23,502439644076905;
sdFX;0,2227324216918616;0,064774366217496;15,519619931422184;0,06592197064509356;0,05418687285515619;16,989140952407563;4,736627299634719;4,612009209976765;4,5768940350126535;4,518125534788733;
==========================================================
===> f(x) médio para cada NFE:
NFE;AGEO1;AGEO2;AGEO3;AGEO4;AGEO9;AGEO1var;AGEO2var;AGEO3var;AGEO4var;AGEO9var;
2500;0,2574179982249948;0,24945757794285126;0,31064389785298163;0,4828386698385268;0,27282549530635136;0,3550284370487339;1,2523927002790627;1,14678176851986;1,167057907405746;0,24706794923137573;
3000;0,1973709411620366;0,22993974980796633;0,2639394802733261;0,37514884496174444;0,2130564417214472;0,30865834542250714;1,2523927002790627;1,146712534783909;1,167057907405746;0,2266248180643584;
3500;0,174498201605123;0,20885765487689284;0,2483377729736878;0,3543201079806693;0,18555464046809955;0,3060384481591032;1,2523927002790627;1,1467095714472444;1,167057907405746;0,20071667531041024;
4000;0,1395470116845642;0,20351193825895075;0,2343524170843195;0,30239489149794424;0,16896174284987903;0,30127767204462674;1,2523927002790627;1,1464995484416343;1,167057907405746;0,17377636217562903;
4500;0,1232696942746154;0,20285115125385728;0,13874478972693344;0,273305890266248;0,12750008338231025;0,29074467593541203;1,2523927002790627;1,1464995484416343;1,167057907405746;0,14430852745527817;
5000;0,10439095497173667;0,14723203139280044;0,13403407260913888;0,23948531367587939;0,12415487164214292;0,29017863251644127;1,2523927002790627;1,1464995484416343;1,167057907405746;0,11400676502155986;
6000;0,04893290985557104;0,13671812863695681;0,11485427042888322;0,182356881636412;0,10258877453540546;0,28735042591955484;1,2523927002790627;1,1464995484416343;1,167057907405746;0,09113543986975295;
7000;0,040728540148060766;0,09661370262250137;0,0763480079299051;0,15944018067347956;0,10034910205632923;0,2862053013278392;1,2523927002790627;1,1464995484416343;1,167057907405746;0,050584984481218974;
8000;0,0393498237253578;0,09232499066904833;0,06893134063621398;0,13732188897198475;0,0928103952373464;0,2862053013278392;1,2523927002790627;1,1464995484416343;1,167057907405746;0,04375631673276983;
9000;0,03370511900987709;0,08591858093983659;0,05381820461373652;0,1242073167556215;0,07565329636168139;0,2846697446890298;1,2523927002790627;1,1464995484416343;1,167057907405746;0,04235581295045767;
10000;0,028925986668696595;0,04182807352888436;0,024763891378673165;0,10796925069410974;0,05556456023233276;0,2842691561195508;1,2523927002790627;1,1464995484416343;1,167057907405746;0,042152689366293586;
12000;0,017277970701622104;0,027259311814273803;0,024718710421136172;0,10698097616110105;0,04310976904890006;0,28362045869267705;1,2523927002790627;1,1464872943198965;1,167057907405746;0,0222468712085252;
14000;0,012882636974786851;0,012286112962927347;0,018501643341454554;0,08209201300020628;0,022102189937463095;0,28348791266787843;1,2523927002790627;1,1464872943198965;1,167057907405746;0,022049637588807684;
16000;0,010813311518432109;0,003725108402875004;0,016482542247158245;0,08156422331712807;0,021748021299112377;0,2828263559174341;1,2523927002790627;1,1464872943198965;1,167057907405746;0,005647918112699312;
18000;0,009674042009534731;0,003590600056868811;0,00792948138551195;0,048190226027603256;0,009925403231490692;0,2821382637921819;1,2523927002790627;1,1464872265768193;1,167057907405746;0,0016097320684137512;
20000;0,006273316793890951;0,0031757339107009973;0,006981691690788111;0,021554198372989834;0,004276290714357407;0,2821382637921819;1,2523927002790627;1,1464872265768193;1,167057907405746;0,0015898178340512756;
25000;0,0032251431980196517;0,002476084235786897;0,00485659300675013;0,019290352898375353;0,0034628755662436304;0,2818622043641018;1,2523927002790627;1,1464872265768193;1,167057907405746;0,0004788681951579875;
30000;0,002770792895710919;0,0017163468184942146;0,0034294463032904046;0,018379048090175435;0,0012873191942803955;0,28152562464868225;1,2523927002790627;1,1464872265768193;1,167057907405746;0,00041803730620912393;
35000;0,0022538042609153777;0,0011973013961441175;0,002988313707402402;0,012388339738532771;0,0010000691277440394;0,280958418951038;1,2523927002790627;1,1464872265768193;1,167057907405746;0,0003359599127100535;
40000;0,001907420595997794;0,0010321962428959308;0,002843009480795455;0,007119979714618007;0,0005092133094273939;0,2805311864399508;1,2523927002790627;1,1464872265768193;1,167057907405746;0,0002672368538578343;
45000;0,0018482616690593662;0,0009896741203557742;0,0027890120334071134;0,006517481828162216;0,0005092133094273939;0,28045113089689094;1,2523927002790627;1,1464872265768193;1,167057907405746;0,0002438949301171554;
50000;0,0017924847865273357;0,0007587531984576665;0,002500430256751509;0,00651448043958335;0,0003053240958750426;0,2802586597477076;1,2523927002790627;1,1464872265768193;1,167057907405746;0,0002012702093756839;
55000;0,0017751681227286833;0,0006979562195762187;0,0022244075817900374;0,001211366460994358;0,0001314291827398839;0,2802586597477076;1,2523927002790627;1,1464872265768193;1,167057907405746;0,0001979063862523017;
60000;0,0015864569854245557;0,0006521871679727876;0,0021919126696112374;0,0006739826897379544;0,00012747793700183943;0,28024019187163896;1,2523927002790627;1,1464872265768193;1,167057907405746;0,00019406043504193563;
65000;0,0015187276740899337;0,0006390270680153198;0,001969405265669394;0,0005847098982714864;0,00010536926535079849;0,28024019187163896;1,2523927002790627;1,1464872265768193;1,167057907405746;0,00017445294917785745;
70000;0,0012811936738215885;0,0006186535791359902;0,001744347508247142;0,0005399604299430934;0,0001049537310772664;0,2802321534567863;1,2523927002790627;1,1464872265768193;1,167057907405746;0,00016799957521643598;
75000;0,0012455407007541004;0,00048713004979763846;0,0017351119793421296;0,00053983616994543;9,690054264732703E-05;0,2802321534567863;1,2523927002790627;1,1464872265768193;1,167057907405746;4,3339970069361454E-05;
80000;0,001077374471609866;0,00030172033516073424;0,0017015094366466903;0,0005269653978199233;9,438163699377453E-05;0,28019362463883024;1,2523927002790627;1,1464872265768193;1,167057907405746;3,9268922024447844E-05;
85000;0,0010507504577230934;0,00023532668084844972;0,0017015094366466903;0,0005063349035529954;9,435611569848801E-05;0,28019070573767346;1,2523927002790627;1,1464872265768193;1,167057907405746;3,710723056740493E-05;
90000;0,0008753917179668006;0,00011483484878069611;0,0012756037934428454;0,00024096978339190387;9,435611569848801E-05;0,28013309553971466;1,2523927002790627;1,1464872265768193;1,167057907405746;3,045132111009349E-05;
95000;0,0008437465728154193;0,00011452509684163015;0,0011884838336218807;0,00021439153792358017;6,330025708968397E-05;0,28013309553971466;1,2523927002790627;1,1464872265768193;1,167057907405746;2,7948834128683206E-05;
100000;0,0008279781812639714;0,00010979061632408814;0,0011562660336139653;0,0001658896261741754;6,101292481080346E-05;0,28011483369402207;1,2523927002790627;1,1464872265768193;1,167057907405746;2,6435190542582824E-05;

==========================================================
===> Melhores f(x) para cada execução:
execucao;AGEO1;AGEO2;AGEO3;AGEO4;AGEO9;AGEO1var;AGEO2var;AGEO3var;AGEO4var;AGEO9var;
1;3,171433157509815E-05;8,07830724737317E-05;2,354953477044512E-05;5,902142703587165E-06;0,00012098728595168865;0,7216597862823616;0,663733409317275;0,750222911913234;0,6784714983216948;3,746925133348242E-05;
2;0,0007884497969945088;6,928163829161841E-06;0,0007884497969945088;0,0003889966065982125;9,355554833393201E-07;3,378241508701319E-05;1,194472674029328;0,6606509393477018;0,6784714983216948;1,2844014822479987E-05;
3;0,0012411062813473864;0,00012098728595168865;2,39584758626552E-05;0,0001617563368718918;2,1634927710220337E-06;0,0231028821224602;0,1551972755814843;0,015353341876051474;0,024584760889979032;4,371545262522528E-05;
4;9,355554833393201E-07;0,0001617563368718918;0,0002607873445285217;0,0006065487111097442;1,1426409595611963E-06;0,8664956521270254;0,6978518203612207;0,9689509270410782;0,9781063066826794;7,475136007207091E-06;
5;0,00015614682586098655;9,671744544606985E-06;9,242884663855994E-05;0,00012098728595168865;0,0001617563368718918;0,0010665884347362715;0,6667781839826492;1,4694864400106038;0,6986217423612938;9,671744544606985E-06;
6;0,00047872754887835344;3,8179415618887784E-05;0,0043665211474466815;9,317427970502291E-07;2,1634927710220337E-06;0,01569468095078748;0,24022528121448478;0,777305996046395;3,8237807574598524;1,1426409595611963E-06;
7;0,0004642060085871256;0,0001617563368718918;0,0008497188365197948;0,0001617563368718918;5,902142703587165E-06;0,6962426435130267;2,593486978087625;3,4238742658418504;0,6786293219105195;7,475136007207091E-06;
8;0,00012089507372088542;0,001294319782186532;0,007120298386395588;0,00016395197222536547;3,746925133348242E-05;0,0004865540185919289;0,9451132504101618;6,666330828213791;0,6610055475688947;2,260610644085231E-05;
9;8,356661392220401E-05;9,317427970502291E-07;5,172596433823113E-05;9,242884663855994E-05;7,475136007207091E-06;0,01589713968217678;0,2330979293179392;0,364671754883535;0,016730619272676397;4,0031071618345786E-05;
10;0,0013223699127775193;3,5762918864329115E-05;7,475136007207091E-06;5,902142703587165E-06;2,260610644085231E-05;0,0006065487111097442;2,1402632056327864;0,01489809175917952;2,758749714306437;1,7900643270717355E-05;
11;0,003652797222959265;9,242884663855994E-05;0,00010069158459673716;0,0001617563368718918;2,354953477044512E-05;0,00026654070971172017;0,9497260198786338;0,6753226206560449;0,6783308480194636;1,1426409595611963E-06;
12;0,0013844001671250554;9,317427970502291E-07;0,001326102173425082;8,356661392220401E-05;0,0002693874653789914;3,4093109496163086E-05;4,012532214405864;0,9269832286859236;3,0191080281619507;8,125034911623845E-06;
13;0,0005231462043329164;7,475136007207091E-06;0,0016152685349659552;9,242884663855994E-05;5,902142703587165E-06;1,1731939196844534;1,0148754157904878;0,00015783988969997152;1,0138001606559897;6,566671455932179E-05;
14;0,0012330594078726303;9,242884663855994E-05;0,0035587558408102958;1,1426409595611963E-06;2,354953477044512E-05;0,6996167253716805;0,2386475061251545;0,23123735663732176;0,24594067435803935;2,8755481598267313E-05;
15;0,0006705009823232124;0,0003790167896477422;0,00204911792266337;0,0001617563368718918;0,00013325891601918472;0,00015711308576997222;0,6953169594317943;0,6668865530317676;0,6812989384316648;3,51611597396455E-06;
16;0,00016157153482124686;5,902142703587165E-06;0,0016054511615490176;9,317427970502291E-07;2,1634927710220337E-06;0,6924939108242361;0,7384224294103321;0,06357680633898025;0,7022605337335674;0,00024811142954722534;
17;0,001294319782186532;0,00010249291622007403;5,902142703587165E-06;2,1634927710220337E-06;5,902142703587165E-06;0,000932707646909183;0,7011988189608955;0,001439707173758918;0,1379087095818027;7,475136007207091E-06;
18;0,0015850338361530216;2,315035230701467E-05;0,000950156566244155;7,475136007207091E-06;2,1634927710220337E-06;0,0011031686872039477;0,014927840443379203;0,6996694145474307;2,6309339601173045;2,260610644085231E-05;
19;1,9846976254766896E-05;2,1634927710220337E-06;0,0011414819221150863;3,171433157509815E-05;9,317427970502291E-07;0,0008113212878009426;0,0002829856468153554;2,551417927141877;0,24159130918824706;4,534478882510202E-06;
20;0,0007962957511531098;0,001294319782186532;0,0010564279258679953;5,902142703587165E-06;5,902142703587165E-06;0,00012997007469418305;1,42517145594349;1,1792994899509348;1,0048324894192078;1,1426409595611963E-06;
21;0,0012456096000526126;7,475136007207091E-06;0,0003068646775482213;0,0003874562938047595;4,0031071618345786E-05;0,0005836109302993607;0,015594519658202969;1,6880409706793067;1,665785046205252;4,534478882510202E-06;
22;0,0018153148986765854;8,010811403840696E-06;0,001487292380985633;0,0001617563368718918;7,475136007207091E-06;0,9099882221204291;0,8449994447743616;1,6457794389287406;1,475554506216569;1,698093320868849E-05;
23;0,00027136272079324766;2,1634927710220337E-06;0,0025209808109041727;0,0001617563368718918;9,242884663855994E-05;0,00040729974622830557;2,633395147728595;2,626517104006499;0,0019587038933866984;9,355554833393201E-07;
24;2,8755481598267313E-05;9,242884663855994E-05;3,724733239143735E-05;7,475136007207091E-06;0,0001617563368718918;0,0005345901580755246;0,6788380555301221;0,9871166728865576;0,9768250130602284;4,534478882510202E-06;
25;6,305574535193433E-05;3,8179415618887784E-05;0,0007289319217411432;0,0003874562938047595;6,306989559565603E-05;5,172596433823113E-05;0,6694467982321102;0,015520003589293035;0,6694467982321102;2,2008779149405696E-05;
26;0,004199534569537945;7,475136007207091E-06;9,317427970502291E-07;9,242884663855994E-05;0,00012098728595168865;0,0012581060514992857;2,6333967757375922;0,031039211611999087;0,007571494311613655;2,354953477044512E-05;
27;7,076400543611442E-05;0,0001029197189131212;0,0010841274125018942;1,8728913897592613E-05;9,242884663855994E-05;2,625851473387813;4,089477026221531;0,7022250404272603;11,148369053708663;1,1939411157068087E-05;
28;0,0017769780527485029;4,0031071618345786E-05;0,0003959463191989308;0,0023477745500458443;9,355554833393201E-07;0,01730590772648165;1,1676171823188846;1,3218577977666666;1,1763444409184753;4,534478882510202E-06;
29;0,0002598075622804428;5,902142703587165E-06;7,076400543611442E-05;0,0002693874653789914;2,354953477044512E-05;0,6934483877781094;0,6932237189395248;0,6934340401781343;0,670449877732826;0,00018000323680754553;
30;1,1939411157068087E-05;9,317427970502291E-07;0,0003874562938047595;7,475136007207091E-06;0,0005345901580755246;0,0005068229437920744;3,309233323164771;3,8557933862704497;0,006995716527907635;7,475136007207091E-06;
31;0,00036552990765235694;1,2974838538169858E-05;0,0001617563368718918;0,0001617563368718918;9,317427970502291E-07;0,0006316667244720155;0,6654520558428701;0,6641601923675934;0,9257756284601476;6,928163829161841E-06;
32;0,000425808772885543;2,1634927710220337E-06;0,005716942393446271;3,5762918864329115E-05;2,1634927710220337E-06;0,00037568813731209377;0,008753741165579497;0,0007000812478113772;0,010782053077520972;7,475136007207091E-06;
33;8,231134020006748E-05;9,355554833393201E-07;5,902142703587165E-06;2,354953477044512E-05;0,0001617563368718918;0,6740811049143642;3,397613936513766;0,22461319143019984;0,09329486185197641;3,4093109496163086E-05;
34;0,0002789477133858078;9,355554833393201E-07;0,0008852471482515802;9,317427970502291E-07;9,355554833393201E-07;0,673512751523824;0,6861370569996404;0,6947818505378813;1,498249001247331;5,902142703587165E-06;
35;0,0047681415934136195;1,9221062211278526E-05;0,0007920311076905278;1,698093320868849E-05;7,475136007207091E-06;0,00030724121446570093;3,600320015990187;0,02041218293024404;0,009252080457031561;2,39584758626552E-05;
36;0,00024599713858173677;3,746925133348242E-05;0,0013488872552711592;9,242884663855994E-05;3,378241508701319E-05;5,3722387275240975E-05;0,6799712953138448;0,6753582858914672;0,6726594169060753;5,890835030764338E-05;
37;0,00037568813731209377;6,566671455932179E-05;0,000701232935739033;9,317427970502291E-07;9,355554833393201E-07;0,000440390271294022;0,15521541644254933;2,6256257877495823;0,015386563607863595;1,9846976254766896E-05;
38;7,211365895886093E-06;2,354953477044512E-05;0,0014243852956519992;0,0001617563368718918;2,1634927710220337E-06;0,0003745241457731906;1,2013665955001633;1,0188434361680676;1,4788639983749512;8,010811403840696E-06;
39;0,0002546171669737386;5,902142703587165E-06;0,0005854005290708799;9,317427970502291E-07;0,0002508803849972968;0,6946871640142164;0,2262011370542756;0,5256770556295673;2,688441294293381;1,9846976254766896E-05;
40;0,000562662252296126;5,902142703587165E-06;0,0006140440581088493;4,085985643169977E-05;6,928163829161841E-06;0,00016721888150249316;3,418133114062136;3,7342568917882826;0,13715332838357916;4,534478882510202E-06;



Execution Time: 2610495 ms
