




============================================================================
============================================================================
O que irá executar a seguir: executar_algoritmos
============================================================================
============================================================================













============================================================================
Função: Griewangk
============================================================================
parameter;AGEO1var_1;AGEO1var_3;AGEO1var_5;AGEO1var_7;AGEO1var_9;AGEO1var_11;AGEO2var_1;AGEO2var_3;AGEO2var_5;AGEO2var_7;AGEO2var_9;AGEO2var_11;
parameter;AGEO1var_1;AGEO1var_3;AGEO1var_5;AGEO1var_7;AGEO1var_9;AGEO1var_11;AGEO2var_1;AGEO2var_3;AGEO2var_5;AGEO2var_7;AGEO2var_9;AGEO2var_11;
meanNFE;100160;100160;100160;100160;100160;100160;100160;100160;100160;100160;100160;100160;
meanFX;58,18897552463203;23,50879341715838;21,315665529547207;22,904731703708126;24,32860405753814;23,888213898430863;26,057616530228227;9,196855656305328;10,902936569088528;12,069265695276082;12,113083486900623;13,394791565834813;
FXatual;58,18897552463203;23,50879341715838;21,315665529547207;22,904731703708126;24,32860405753814;23,888213898430863;26,057616530228227;9,196855656305328;10,902936569088528;12,069265695276082;12,113083486900623;13,394791565834813;
medianFX;60,5712060505905;23,83109277405265;20,082019934889452;22,18919265668726;22,048857997419553;23,066017420462657;27,648716685451582;9,146784530831482;10,122835275654275;11,917032322506955;12,056409913817973;14,025490038148433;
sdFX;16,53263844273516;6,001763722507968;5,990104345346347;5,911224028237442;10,466234509135157;7,107397324547552;4,763120186868304;2,2454554001947113;2,8985430731817976;2,567633097876906;2,8049519983866733;3,3357850201510684;
==========================================================
===> f(x) médio para cada NFE:
NFE;AGEO1var_1;AGEO1var_3;AGEO1var_5;AGEO1var_7;AGEO1var_9;AGEO1var_11;AGEO2var_1;AGEO2var_3;AGEO2var_5;AGEO2var_7;AGEO2var_9;AGEO2var_11;
5;234,895483204788;234,895483204788;234,895483204788;234,895483204788;234,895483204788;234,895483204788;234,895483204788;234,895483204788;234,895483204788;234,895483204788;234,895483204788;234,895483204788;
50;227,54430727456153;227,54430727456153;227,54430727456153;227,54430727456153;227,54430727456153;227,54430727456153;227,54430727456153;227,54430727456153;227,54430727456153;227,54430727456153;227,54430727456153;227,54430727456153;
100;225,4076680556186;225,4076680556186;225,4076680556186;225,4076680556186;225,4076680556186;225,4076680556186;225,4076680556186;225,4076680556186;225,4076680556186;225,4076680556186;225,4076680556186;225,4076680556186;
500;140,81559987067627;150,65306802994266;142,13715036320215;140,60947706981767;146,50171849589373;142,53164448287012;183,63590547078138;177,80852379063586;182,87385786809278;179,65767042371388;178,67782821995135;178,97806669607291;
1000;124,24748708133465;49,36552376359878;41,495515654807924;44,60262778081762;48,66840113785123;45,988059329626495;108,79178323182515;81,09307395379169;83,4560144086742;77,41227979897855;87,05682553809935;74,31272506379472;
1500;109,22190362096134;31,765127601603936;25,256972974486075;27,563012114953903;32,21986182795049;28,369374132214556;91,2138480590824;39,151939813156034;46,74059822718765;41,60687957893265;47,38172248317059;41,069324682326645;
2000;105,95608652185618;27,786699162306505;21,487516517038685;23,059410306628216;28,440841468447896;24,094592987802734;79,10119803966904;23,031448302380582;26,11621971776003;25,035999241413773;26,425690411376596;25,680856251797838;
2500;101,68675662329693;27,213242490545348;21,33085360011826;22,921438861236144;27,285430764425826;23,9034958213282;72,41912629379547;21,853842490828246;23,85754521041954;24,03091309625037;23,795489783960683;24,000511512060406;
3000;97,33287631113018;25,240686797527147;21,31593358911327;22,90574608385667;25,648470807299688;23,8897171796172;65,42454566565272;21,853842490828246;23,511434086317823;23,821046922391368;23,45203183118754;23,84864608657011;
3500;94,28013007737303;24,534456567594408;21,315665529547207;22,904939923638338;24,443460389705436;23,888458956236153;62,86018290734744;21,853842490828246;23,476311995954447;23,814599586143427;23,442423326784525;23,84153492183964;
4000;87,44308791442387;23,57784265234705;21,315665529547207;22,904731703708126;24,331370796745603;23,888213898430863;60,815519140434276;21,41122681290816;23,46346952727049;23,813023792185508;23,440649850918835;23,840402407392006;
4500;85,07650999392277;23,50879341715838;21,315665529547207;22,904731703708126;24,328837538319576;23,888213898430863;59,05600526506576;19,8374701647373;23,46346952727049;23,81279150059097;23,440519923883446;23,8402601032095;
5000;84,08222926947603;23,50879341715838;21,315665529547207;22,904731703708126;24,328664455994783;23,888213898430863;58,0613732935343;18,875636871977022;23,44447480166719;23,81277708278592;23,440454624669208;23,840166628875952;
6000;81,1733752709243;23,50879341715838;21,315665529547207;22,904731703708126;24,32860405753814;23,888213898430863;52,93567020563098;17,600318881221174;22,729820049079013;23,812776347708457;23,440454624669208;23,8401606405446;
7000;80,55171347734128;23,50879341715838;21,315665529547207;22,904731703708126;24,32860405753814;23,888213898430863;47,294283136866056;17,600318881221174;21,354074310794097;23,81277620069283;23,440454624669208;23,840159426458236;
8000;80,55171347734128;23,50879341715838;21,315665529547207;22,904731703708126;24,32860405753814;23,888213898430863;45,630477639690916;17,048901100290603;20,664237238324368;22,767481028414537;23,440454624669208;23,840158852503823;
9000;80,55171347734128;23,50879341715838;21,315665529547207;22,904731703708126;24,32860405753814;23,888213898430863;42,75294412445117;15,756403610125638;20,653765444318715;20,481917680113913;22,965611271234142;23,840158849749123;
10000;78,86518260733007;23,50879341715838;21,315665529547207;22,904731703708126;24,32860405753814;23,888213898430863;40,914703239105975;15,522630949289054;20,653625686939414;19,712722206913117;22,567562787592326;23,421868105273692;
12000;76,36949624000432;23,50879341715838;21,315665529547207;22,904731703708126;24,32860405753814;23,888213898430863;39,36061136197609;14,991877848805006;18,891089220955834;19,488844578200904;18,64601119859656;23,406779786556008;
14000;75,48124120877783;23,50879341715838;21,315665529547207;22,904731703708126;24,32860405753814;23,888213898430863;37,98443072745781;14,147208847079735;18,394614113922078;19,15762526934193;18,555491878218035;20,582312377120502;
16000;75,01307446414549;23,50879341715838;21,315665529547207;22,904731703708126;24,32860405753814;23,888213898430863;35,45505194005859;13,712167807502883;17,386917902867115;17,42002640155895;18,555446537414756;18,587860549201086;
18000;75,01307446414549;23,50879341715838;21,315665529547207;22,904731703708126;24,32860405753814;23,888213898430863;34,69023991974642;13,30304262935128;16,019665263582713;17,22172289226868;18,516638692206485;18,560033075190493;
20000;74,9598305626909;23,50879341715838;21,315665529547207;22,904731703708126;24,32860405753814;23,888213898430863;33,983597118186886;13,054863683697628;16,007309255379262;17,22157778623241;17,72117890427386;18,560009589684693;
25000;74,29141789092303;23,50879341715838;21,315665529547207;22,904731703708126;24,32860405753814;23,888213898430863;32,203494104737125;12,699492365035306;15,25731854132965;15,650465561152256;17,125602059101382;17,79812253285661;
30000;72,07301673441366;23,50879341715838;21,315665529547207;22,904731703708126;24,32860405753814;23,888213898430863;31,503725807623425;12,19518550303135;14,791311419992503;15,477378101949524;15,6221155311376;16,94256782418974;
35000;70,22021442701508;23,50879341715838;21,315665529547207;22,904731703708126;24,32860405753814;23,888213898430863;31,141498460436715;11,598273334186187;14,464579195628934;14,866680927225618;15,195863296686916;16,772794926930025;
40000;66,84426086972636;23,50879341715838;21,315665529547207;22,904731703708126;24,32860405753814;23,888213898430863;30,547606746535745;11,003261963741455;13,900095224528432;14,396967617468176;14,665818588717778;16,270990448905874;
45000;66,40688508953707;23,50879341715838;21,315665529547207;22,904731703708126;24,32860405753814;23,888213898430863;29,77298648941944;10,754626286798135;13,627859649008824;14,060425317426054;14,600936868693859;16,00264156293173;
50000;65,75739761598848;23,50879341715838;21,315665529547207;22,904731703708126;24,32860405753814;23,888213898430863;29,273575584003023;10,458244760476585;13,551341113856296;13,81363252987187;14,524118141388364;15,65186914123581;
55000;64,59235213195372;23,50879341715838;21,315665529547207;22,904731703708126;24,32860405753814;23,888213898430863;28,90502423930509;10,458244760476585;13,280470573672416;13,660222104707174;14,296468974086688;15,112119860415884;
60000;64,59235213195372;23,50879341715838;21,315665529547207;22,904731703708126;24,32860405753814;23,888213898430863;27,75832535669609;10,458244760476585;12,80115098844175;13,23072800881379;13,903121110936898;14,883048397809656;
65000;63,974663072978274;23,50879341715838;21,315665529547207;22,904731703708126;24,32860405753814;23,888213898430863;27,652011160762438;10,327699198937927;12,632488033111935;13,230711589323663;13,737237454094101;14,568091236990217;
70000;63,77660727625614;23,50879341715838;21,315665529547207;22,904731703708126;24,32860405753814;23,888213898430863;27,327095613811128;10,123269417119937;12,161778636395455;13,127288673800205;13,408690606510369;14,533602723198518;
75000;60,23157893654358;23,50879341715838;21,315665529547207;22,904731703708126;24,32860405753814;23,888213898430863;27,00266243104532;9,913553756789026;11,894978637518754;12,69481433273324;12,957468531713053;13,995034014578788;
80000;60,0520762654444;23,50879341715838;21,315665529547207;22,904731703708126;24,32860405753814;23,888213898430863;26,964619620824422;9,809022220182154;11,544766695697422;12,694618388854469;12,87106577963279;13,994296442425771;
85000;60,0520762654444;23,50879341715838;21,315665529547207;22,904731703708126;24,32860405753814;23,888213898430863;26,53462124769354;9,68118365064652;11,316218805748145;12,58753559961192;12,616989959154752;13,625719958962778;
90000;58,53694415994776;23,50879341715838;21,315665529547207;22,904731703708126;24,32860405753814;23,888213898430863;26,53462124769354;9,68118365064652;11,187684617285978;12,155555862372246;12,61698912911846;13,431893100504526;
95000;58,18897552463203;23,50879341715838;21,315665529547207;22,904731703708126;24,32860405753814;23,888213898430863;26,35726203676493;9,269630097713298;11,187624714895378;12,099190786559056;12,209256224769378;13,395486284880242;
100000;58,18897552463203;23,50879341715838;21,315665529547207;22,904731703708126;24,32860405753814;23,888213898430863;26,073337505110068;9,196855656305328;10,902936569088528;12,069265695276082;12,113083486900623;13,394791565834813;











============================================================================
Função: Rosenbrock
============================================================================
parameter;AGEO1var_1;AGEO1var_3;AGEO1var_5;AGEO1var_7;AGEO1var_9;AGEO1var_11;AGEO2var_1;AGEO2var_3;AGEO2var_5;AGEO2var_7;AGEO2var_9;AGEO2var_11;
meanNFE;100022;100022;100022;100022;100022;100022;100022;100022;100022;100022;100022;100022;
meanFX;0,00033231104937500794;0,00033923192270832213;0,0003562387087499983;0,00042464097270831776;0,00032280722937500574;0,00036542264333332553;8,586043208332907E-05;3,5260223125002196E-05;5,4511733958332554E-05;5,61039602083322E-05;5,933696291667009E-05;7,830564583334088E-05;
FXatual;0,00033231104937500794;0,00033923192270832213;0,0003562387087499983;0,00042464097270831776;0,00032280722937500574;0,00036542264333332553;8,586043208332907E-05;3,5260223125002196E-05;5,4511733958332554E-05;5,61039602083322E-05;5,933696291667009E-05;7,830564583334088E-05;
medianFX;0,0002462665062500146;0,00017301450624998874;0,00029345210000000446;0,0002595400999998992;0,00017185609999999655;0,0002186455062499846;9,054700625001759E-05;2,522500625001336E-05;4,3266006249980326E-05;3,8490006249963904E-05;5,656640624999363E-05;4,9240100000001304E-05;
sdFX;0,00035359828240268386;0,0003626883535854751;0,00036485518843654315;0,0006309412646068886;0,0003860843645217278;0,0004701449861502505;7,609406811598852E-05;4,0648388206197624E-05;5,325676591968558E-05;5,898562445304061E-05;4,999460709702082E-05;7,533127263626219E-05;
==========================================================
===> f(x) médio para cada NFE:
NFE;AGEO1var_1;AGEO1var_3;AGEO1var_5;AGEO1var_7;AGEO1var_9;AGEO1var_11;AGEO2var_1;AGEO2var_3;AGEO2var_5;AGEO2var_7;AGEO2var_9;AGEO2var_11;
5;124,49842041130316;124,49842041130316;124,49842041130316;124,49842041130316;124,49842041130316;124,49842041130316;124,49842041130316;124,49842041130316;124,49842041130316;124,49842041130316;124,49842041130316;124,49842041130316;
50;15,87971227995312;25,288855495612907;17,0206144452;19,121079577116248;14,848528298046457;32,69205250777312;21,87525051402979;25,62976306183999;24,543885193416465;32,84216912048313;29,38219592170311;20,411428706143337;
100;4,008074924079584;3,0883714113895837;4,16685356873;1,5208587921495826;11,689223087546251;2,252634583260209;3,2325187696870836;1,681647348710001;1,5385099261195836;1,616617842876875;2,1962176089597927;1,8130472361497927;
500;0,5203517279637503;0,7851796474295829;0,72397932254625;0,620129652403542;0,6500592082004163;1,0349074576552086;0,5051192017295839;0,2885694649525002;0,45668605992666655;1,1436095405175;0,5341161251043756;1,2015377703772918;
1000;0,20341377476312514;0,21239181270270857;0,389310933809167;0,2261864163893744;0,20372239597916708;0,3559006187345833;0,16307875904;0,14005520190895834;0,3111180412799999;0,6425475562670836;0,27564806625708355;0,8991516459743741;
1500;0,15197272827375002;0,1502164746360419;0,15683020057250055;0,12591336249583276;0,14528953530208363;0,2025835197643749;0,12000291330979203;0,11375102299520838;0,23969635092374994;0,4061517528568753;0,1634338567777083;0,6339389117204163;
2000;0,11323138028395849;0,09000256274625013;0,07623218038291708;0,07568086239291641;0,083969275755417;0,13649047835354158;0,06528004099062511;0,10136157016520843;0,21206559280083345;0,30991323778979185;0,09874333288062503;0,48141006787020835;
2500;0,07759542826083338;0,04061761405958319;0,05319436502270868;0,042497089823749785;0,0653205989220836;0,05565306723333316;0,05264936583041689;0,07875756398916675;0,0629042162164584;0,16401585496291662;0,09681816571062501;0,3757131542004167;
3000;0,054875197133750074;0,03335261864937485;0,04121734806250018;0,028980439020416637;0,051484814832083475;0,03753358784291658;0,04676170827395854;0,06174534147562496;0,0476754978729167;0,06850990361999994;0,0909477396602084;0,317564088863958;
3500;0,04877393813395838;0,023683949936249834;0,030986533745833524;0,025410211043749967;0,033163219036250025;0,02714078447624983;0,025022701389999864;0,023505601078750032;0,04652799595604171;0,06504744004999995;0,08165982729041668;0,18429129800729177;
4000;0,03521413484750009;0,022625386749791476;0,027725321072916746;0,023620199830416647;0,033151530389375024;0,020159683013124926;0,013538137823958317;0,02119913436208337;0,04614386568312503;0,011503315719999943;0,050583456843333326;0,11082253368958342;
4500;0,034919232757083384;0,022345643616458154;0,021389402259791777;0,02267881276062499;0,031100386036250007;0,017354346896249973;0,013064012634166674;0,019113949875624987;0,04596200256312502;0,009136179120208313;0,025014631293541603;0,10834908901312502;
5000;0,02968329861020832;0,015364129596666535;0,01800191310020838;0,017173507367500042;0,0281877216629167;0,014752464693125035;0,009796233413958345;0,01634004439604159;0,04040136039666666;0,008699512363750017;0,021129021630208317;0,09069680813645833;
6000;0,015162495385833278;0,01003617975708326;0,013679216996875024;0,014520839820833447;0,022112479479583315;0,013421022096250025;0,009302056311041635;0,007431424862708359;0,004662862219583382;0,003322655623333358;0,015060240987499989;0,07851684270333334;
7000;0,013408726182291598;0,00845014184041663;0,010683250227500022;0,012199075024166894;0,01703298014312492;0,01282968515666671;0,008232354270624971;0,004164624736458397;0,003812932139166716;0,003322655623333358;0,011237591220833358;0,07409479046375009;
8000;0,012315011999166642;0,007288305637291637;0,009267067641041698;0,01082000283770843;0,011201384993333237;0,011813599823541665;0,006998603157291703;0,0037378689362500693;0,003811932435833382;0,0023891961164583383;0,011046538690416713;0,0708863320804167;
9000;0,01081750729916662;0,006997961634166662;0,008436592357499995;0,010223525337500082;0,010246074723541549;0,01085841802979168;0,006318495343958363;0,002530591043333362;0,0037636302360417114;0,002291537116458336;0,01104287820708338;0,057019497613958456;
10000;0,009182364729374995;0,004149812877708266;0,007768761440625041;0,009838213864583422;0,009522762309791561;0,009952059020000058;0,006024401200208326;0,002408104140000033;0,0035137370195833803;0,002279782566250004;0,010592123207291715;0,02902760365375008;
12000;0,0076107949260416745;0,003532650863958289;0,006856671206666752;0,007174484148125069;0,007543332923333267;0,006147092913541678;0,003346259362916662;0,0022913764066666994;0,0035137370195833803;0,0022607899029166685;0,00726368062083339;0,014522669459791668;
14000;0,005830392865416659;0,0031095528472916273;0,004113952105833407;0,005217035321041743;0,006342237582916645;0,005582878250000028;0,0024500126793750234;0,0018604409991666928;0,0010827384464583555;0,0016079279760416623;0,0017808658872916895;0,012941924089791662;
16000;0,005090951992499978;0,002686135426666645;0,003195502729583436;0,00407611021083339;0,004516371752916689;0,004820777730000029;0,0010719220822917135;0,0006802565160416855;0,0005195005695833565;0,0015292049760416667;0,0011665616997916888;0,003382722566249994;
18000;0,002866931062499992;0,0018597995037500038;0,002746022799583401;0,003942421660833392;0,00414689570958331;0,003850489686250009;0,0009036337322917149;0,00028347024625001823;0,0004313112929166827;0,001286049926249999;0,00083562904958333;0,0016784277164583262;
20000;0,0025872856760416557;0,001800063010208334;0,002684426849583401;0,0029877645639584077;0,003276946679791688;0,0034980890164583384;0,0008626731718750504;0,00019525189625001213;0,0004237878729166831;0,0008026943222916662;0,0004996800027083337;0,0013355902664583179;
25000;0,0015229107924999772;0,0016943694500000223;0,002554226879583373;0,0024834564272917348;0,0020654558435416978;0,0025634882599999786;0,00035641793125002944;0,00016385866979167665;0,00017296173270833776;0,0005865846689583414;0,00042565094937500295;0,000771240216041667;
30000;0,001326863722916666;0,0014427231768750456;0,0024619476127083636;0,0021156461168750276;0,0015136153833333645;0,0020129646935416416;0,00020970750145834534;0,00013505163000000967;0,00011235877624999992;0,000175469946041678;0,00028419144291666704;0,0002765912462500058;
35000;0,0011489923562500019;0,0014033208497917107;0,002402849362500028;0,0018347440597916804;0,0012218068400000138;0,0017350083070833094;0,00020271980145834727;0,00012264329666666904;0,00010422325645833257;0,000161580559583345;0,00016189116687501172;0,00026974500645833864;
40000;0,0009141320729166592;0,0012823702195833631;0,0019886034229167028;0,0011734000095833489;0,0008821023564583175;0,001202101677083344;0,00019561073479168077;9,48255568750027E-05;0,00010422117312499983;0,00011066519604167749;0,00014388538958334175;0,00021563220645833808;
